Instance,Income
179140,376863.72
179141,16732.426
179142,58772.57
179143,57745.49
179144,402899.4
179145,17575.586
179146,21308.105
179147,174888.05
179148,54243.695
179149,131810.39
179150,24776.867
179151,39501.414
179152,2181.8872
179153,150297.64
179154,30471.727
179155,16224.875
179156,467837.94
179157,56441.598
179158,67268.766
179159,48967.87
179160,6629.5444
179161,224506.72
179162,39757.348
179163,192423.67
179164,18962.064
179165,86810.19
179166,10775.111
179167,78937.99
179168,402795.97
179169,283864.78
179170,129277.74
179171,10610.382
179172,127170.95
179173,148204.02
179174,84076.72
179175,274508.16
179176,435320.28
179177,19679.793
179178,295714.38
179179,51108.668
179180,146551.08
179181,139767.0
179182,91296.84
179183,46129.03
179184,8170.933
179185,159931.47
179186,9508.402
179187,32665.688
179188,24030.137
179189,49232.867
179190,88776.34
179191,10150.802
179192,65747.26
179193,59168.887
179194,-2040.4999
179195,148684.9
179196,43064.96
179197,22975.807
179198,143669.52
179199,146542.5
179200,34826.418
179201,80738.555
179202,104655.92
179203,45430.793
179204,84221.91
179205,17212.582
179206,168925.19
179207,52587.867
179208,21785.225
179209,117507.75
179210,8979.723
179211,113092.25
179212,50029.098
179213,36132.668
179214,22752.334
179215,27123.566
179216,26290.475
179217,29842.766
179218,19038.857
179219,20425.57
179220,45326.758
179221,684.7946
179222,35104.062
179223,71030.63
179224,283158.47
179225,103150.54
179226,124603.92
179227,20005.594
179228,167324.14
179229,32126.076
179230,188614.45
179231,60861.78
179232,13762.701
179233,256841.1
179234,45710.88
179235,81453.09
179236,629459.25
179237,91059.22
179238,262149.72
179239,389243.44
179240,11364.625
179241,19245.334
179242,109734.875
179243,109903.586
179244,365569.62
179245,31729.057
179246,160790.72
179247,24096.664
179248,31717.758
179249,239282.55
179250,36118.68
179251,72720.2
179252,131115.16
179253,31788.262
179254,15815.591
179255,15847.443
179256,32216.488
179257,35560.957
179258,26604.812
179259,15846.629
179260,26948.291
179261,34421.562
179262,75378.766
179263,171350.2
179264,58359.98
179265,50173.31
179266,50729.93
179267,35133.316
179268,27860.176
179269,42418.69
179270,114924.53
179271,11703.985
179272,37425.375
179273,37188.875
179274,11772.019
179275,32254.068
179276,74656.46
179277,49981.79
179278,15189.002
179279,29258.594
179280,54955.645
179281,19591.262
179282,259605.02
179283,39815.527
179284,187348.78
179285,25928.955
179286,103913.125
179287,227022.12
179288,81178.8
179289,47934.234
179290,32049.074
179291,33382.62
179292,100084.06
179293,209213.62
179294,36060.324
179295,43828.08
179296,215334.92
179297,54700.082
179298,73076.58
179299,28388.783
179300,28987.193
179301,21480.03
179302,134771.1
179303,121465.25
179304,88902.77
179305,317068.97
179306,459246.56
179307,37878.266
179308,37698.242
179309,30843.844
179310,42796.82
179311,167026.97
179312,81036.82
179313,4100.4355
179314,197803.73
179315,351036.75
179316,94331.77
179317,28525.93
179318,22352.969
179319,59864.492
179320,60943.008
179321,43384.71
179322,9107.407
179323,12426.147
179324,110674.32
179325,31709.566
179326,151184.17
179327,289189.06
179328,14256.572
179329,51121.117
179330,95930.555
179331,47595.562
179332,130109.01
179333,53423.348
179334,14599.033
179335,19093.719
179336,41345.242
179337,396845.3
179338,53441.246
179339,141042.88
179340,50593.52
179341,196029.73
179342,25413.818
179343,76549.84
179344,51316.066
179345,14160.546
179346,121702.44
179347,106975.625
179348,57913.832
179349,153410.52
179350,35957.227
179351,137473.67
179352,137139.38
179353,16385.783
179354,106343.7
179355,104126.914
179356,6310.8677
179357,54186.387
179358,82986.93
179359,112942.36
179360,399498.84
179361,42056.94
179362,77880.69
179363,161859.28
179364,74762.586
179365,413355.97
179366,37027.395
179367,21937.014
179368,42810.78
179369,37904.633
179370,81268.09
179371,265618.34
179372,98339.79
179373,150637.0
179374,52942.453
179375,37338.535
179376,113371.99
179377,105185.8
179378,29934.06
179379,102868.76
179380,17494.666
179381,162509.52
179382,35863.973
179383,39614.4
179384,229225.8
179385,40689.277
179386,98286.484
179387,56122.95
179388,241350.45
179389,19259.158
179390,30464.78
179391,20403.203
179392,84463.195
179393,46513.387
179394,137396.52
179395,41125.805
179396,22300.367
179397,93204.41
179398,49943.86
179399,75237.375
179400,55370.527
179401,163355.86
179402,53242.254
179403,132751.14
179404,15596.818
179405,3601.9912
179406,7208.05
179407,53892.176
179408,57558.54
179409,181361.33
179410,6861.0845
179411,76480.69
179412,152502.28
179413,127138.5
179414,30688.336
179415,103306.695
179416,383526.84
179417,48870.906
179418,164965.8
179419,262379.97
179420,25781.424
179421,39134.367
179422,49057.254
179423,38920.63
179424,122179.516
179425,64763.605
179426,136691.42
179427,52930.242
179428,129854.97
179429,38049.918
179430,215660.69
179431,27811.193
179432,190866.52
179433,40558.066
179434,38272.33
179435,133331.6
179436,53328.367
179437,152375.4
179438,208123.86
179439,32359.904
179440,197896.39
179441,88561.586
179442,4620.5527
179443,34111.145
179444,27107.045
179445,190708.16
179446,25375.023
179447,26662.69
179448,214899.95
179449,41866.332
179450,42676.863
179451,63990.54
179452,11247.703
179453,76066.73
179454,501670.5
179455,69151.29
179456,176766.19
179457,94735.516
179458,756400.6
179459,13926.805
179460,130114.016
179461,16355.655
179462,84984.375
179463,27459.715
179464,22767.334
179465,37414.74
179466,59740.285
179467,46860.945
179468,39593.84
179469,23365.295
179470,119739.97
179471,508073.28
179472,98196.67
179473,39576.613
179474,184979.19
179475,83224.39
179476,291187.8
179477,266006.03
179478,65774.31
179479,223194.0
179480,88464.56
179481,41927.61
179482,150790.03
179483,39701.21
179484,64291.62
179485,9802.447
179486,57265.99
179487,287231.88
179488,28585.838
179489,71507.96
179490,127717.375
179491,1375.5962
179492,121863.625
179493,84255.44
179494,54993.312
179495,85714.195
179496,33531.58
179497,49771.844
179498,16231.235
179499,53604.848
179500,85663.61
179501,52717.21
179502,98749.555
179503,127092.3
179504,42932.914
179505,69259.875
179506,8650.809
179507,41854.508
179508,263308.8
179509,150091.95
179510,56268.902
179511,33254.176
179512,122974.53
179513,100737.57
179514,28783.22
179515,91331.91
179516,115693.31
179517,270030.78
179518,116507.96
179519,333526.0
179520,33542.26
179521,43295.098
179522,84621.5
179523,136507.05
179524,154320.25
179525,135073.12
179526,83288.484
179527,7695.4175
179528,467796.66
179529,28653.898
179530,35760.383
179531,27766.217
179532,374645.44
179533,141224.28
179534,47089.676
179535,26953.51
179536,50408.35
179537,141415.25
179538,31887.717
179539,62435.02
179540,65801.15
179541,590469.56
179542,81040.96
179543,26109.305
179544,515968.4
179545,39042.86
179546,49285.035
179547,82516.555
179548,36662.105
179549,14277.964
179550,185916.77
179551,63194.32
179552,125863.71
179553,541828.25
179554,99133.99
179555,61118.246
179556,30377.795
179557,48408.254
179558,37738.87
179559,42000.145
179560,20352.498
179561,70729.88
179562,550481.1
179563,82078.27
179564,75823.76
179565,108605.07
179566,86242.44
179567,38582.87
179568,402725.16
179569,33090.668
179570,80584.7
179571,52366.12
179572,27079.498
179573,143473.2
179574,94828.49
179575,163416.27
179576,96417.266
179577,19842.652
179578,71717.94
179579,33938.582
179580,54030.395
179581,271613.8
179582,34822.895
179583,119150.016
179584,103113.11
179585,32758.87
179586,33610.074
179587,235052.38
179588,25916.285
179589,141229.14
179590,40058.656
179591,92142.74
179592,10008.444
179593,34521.633
179594,64356.37
179595,416771.62
179596,2501.7761
179597,118030.25
179598,65467.89
179599,31935.062
179600,124507.38
179601,5190.349
179602,266445.94
179603,17806.281
179604,27140.947
179605,27984.28
179606,203224.56
179607,11054.308
179608,24627.88
179609,56983.93
179610,27524.766
179611,455878.47
179612,28036.545
179613,27051.89
179614,152078.94
179615,44701.445
179616,57341.16
179617,76161.65
179618,47321.746
179619,28758.309
179620,23241.54
179621,571991.5
179622,101128.375
179623,5550.281
179624,160313.22
179625,24835.473
179626,130314.43
179627,-3231.7388
179628,231249.5
179629,510289.6
179630,45756.016
179631,29927.676
179632,36256.3
179633,244328.97
179634,87690.48
179635,29235.742
179636,26548.355
179637,56946.273
179638,101122.56
179639,21096.896
179640,19988.143
179641,53895.043
179642,25264.89
179643,137835.94
179644,36887.254
179645,16239.036
179646,409480.44
179647,118551.586
179648,54513.17
179649,66256.49
179650,179943.56
179651,50904.473
179652,131946.58
179653,180446.7
179654,189999.8
179655,211731.22
179656,82012.86
179657,43763.82
179658,94732.14
179659,94822.55
179660,3289.1384
179661,23081.695
179662,9449.565
179663,107774.516
179664,9574.255
179665,41307.96
179666,62693.6
179667,25238.396
179668,-1940.136
179669,4083.9453
179670,113416.54
179671,70388.7
179672,36006.324
179673,145618.66
179674,120513.58
179675,432621.53
179676,19983.83
179677,51954.31
179678,50915.527
179679,47675.96
179680,41433.28
179681,76822.37
179682,76624.15
179683,587741.56
179684,121729.39
179685,45412.926
179686,13323.078
179687,10145.579
179688,71720.555
179689,57732.812
179690,125594.07
179691,233463.81
179692,158090.45
179693,354248.12
179694,78200.5
179695,65569.586
179696,68966.1
179697,42503.902
179698,7729.893
179699,137620.3
179700,43869.63
179701,109465.38
179702,215615.7
179703,100107.93
179704,126558.08
179705,153239.98
179706,39021.094
179707,24687.574
179708,137748.81
179709,124386.65
179710,24857.47
179711,178486.69
179712,16185.408
179713,27585.623
179714,16187.209
179715,63730.914
179716,46824.805
179717,79112.94
179718,110509.73
179719,29582.018
179720,110866.22
179721,77633.125
179722,51365.938
179723,68442.83
179724,30236.023
179725,27782.525
179726,183113.69
179727,37870.727
179728,120586.164
179729,41636.72
179730,80843.086
179731,61692.76
179732,56571.836
179733,40843.64
179734,32058.514
179735,71588.31
179736,28713.955
179737,38686.33
179738,137274.06
179739,74800.56
179740,147938.69
179741,110604.68
179742,717130.9
179743,428107.06
179744,89664.68
179745,25097.355
179746,145681.39
179747,37849.164
179748,818958.56
179749,13279.233
179750,152903.0
179751,108766.586
179752,89780.76
179753,47630.457
179754,703612.94
179755,32886.5
179756,377223.56
179757,18424.1
179758,85380.9
179759,31098.719
179760,50790.715
179761,126233.414
179762,31668.605
179763,30284.879
179764,298227.4
179765,304490.47
179766,3559.8582
179767,67555.99
179768,71327.445
179769,152346.97
179770,154095.36
179771,26676.291
179772,40297.516
179773,80624.125
179774,79047.78
179775,72842.35
179776,3575.9253
179777,76907.2
179778,83359.87
179779,5615.5386
179780,395484.7
179781,62964.55
179782,87261.805
179783,87239.99
179784,6599.646
179785,178124.03
179786,111510.695
179787,66847.96
179788,83037.73
179789,246228.73
179790,170418.47
179791,28410.611
179792,32618.346
179793,46832.82
179794,129572.96
179795,210759.6
179796,28600.482
179797,331095.4
179798,123803.086
179799,67789.195
179800,85989.484
179801,121817.68
179802,144877.34
179803,9810.076
179804,51828.543
179805,593849.3
179806,74898.98
179807,426179.5
179808,93514.83
179809,20521.215
179810,39890.395
179811,56959.27
179812,97403.66
179813,18248.33
179814,37347.277
179815,129770.2
179816,105266.84
179817,13569.451
179818,65099.66
179819,115250.22
179820,74458.16
179821,91266.016
179822,126367.81
179823,108217.44
179824,185845.14
179825,20319.146
179826,58184.74
179827,255228.86
179828,208050.25
179829,16075.526
179830,14383.298
179831,36099.35
179832,102345.805
179833,383002.97
179834,106190.25
179835,71823.17
179836,26481.29
179837,60880.87
179838,33231.92
179839,173872.5
179840,134722.64
179841,19014.57
179842,141748.3
179843,176246.08
179844,77332.586
179845,21397.7
179846,76564.55
179847,187804.0
179848,260987.17
179849,12610.777
179850,40341.008
179851,32882.688
179852,79693.414
179853,54784.17
179854,54679.824
179855,178030.47
179856,17500.414
179857,31287.145
179858,96491.51
179859,156294.44
179860,28166.059
179861,18991.232
179862,31105.23
179863,291288.8
179864,186761.94
179865,26203.816
179866,2753.203
179867,408578.56
179868,71568.875
179869,102004.52
179870,280831.62
179871,89740.73
179872,249017.48
179873,59822.76
179874,85494.65
179875,42751.836
179876,111775.44
179877,36958.367
179878,127728.766
179879,71933.945
179880,39040.684
179881,5798.4854
179882,17419.492
179883,61457.465
179884,20317.363
179885,47221.715
179886,34408.004
179887,65931.72
179888,119128.05
179889,110005.61
179890,41259.883
179891,21191.055
179892,42800.215
179893,35213.816
179894,171651.08
179895,55616.55
179896,25513.436
179897,34052.85
179898,387510.16
179899,28175.996
179900,136504.47
179901,40453.242
179902,49697.223
179903,11384.609
179904,23330.836
179905,90256.8
179906,35919.363
179907,9856.392
179908,50418.12
179909,23433.775
179910,415240.8
179911,22166.047
179912,123746.766
179913,249443.94
179914,228285.97
179915,114032.14
179916,636925.5
179917,47594.37
179918,224894.23
179919,152757.8
179920,93905.516
179921,15826.953
179922,58895.406
179923,69027.945
179924,266982.75
179925,105226.73
179926,21470.893
179927,53643.543
179928,48963.06
179929,42382.69
179930,264018.12
179931,108021.21
179932,70859.6
179933,94904.41
179934,136813.86
179935,7464.6284
179936,38968.715
179937,117473.57
179938,83157.914
179939,19981.666
179940,575737.94
179941,52186.184
179942,31901.111
179943,81054.55
179944,1618.4429
179945,446270.72
179946,65451.14
179947,7232.4224
179948,93688.75
179949,82441.836
179950,167449.4
179951,43537.35
179952,33570.94
179953,33483.242
179954,89438.28
179955,206522.45
179956,128519.414
179957,95871.13
179958,95694.97
179959,33290.973
179960,6038.1206
179961,290602.72
179962,465885.75
179963,95717.555
179964,614015.3
179965,27658.996
179966,121297.875
179967,47667.312
179968,63644.1
179969,383687.6
179970,33567.23
179971,278506.5
179972,269478.06
179973,34285.203
179974,13989.778
179975,57819.715
179976,10210.535
179977,198272.66
179978,45914.777
179979,36175.402
179980,35344.652
179981,48536.105
179982,47659.996
179983,45648.863
179984,30184.375
179985,50795.34
179986,301545.3
179987,32433.705
179988,44138.793
179989,74853.47
179990,162111.05
179991,98337.08
179992,30782.188
179993,152840.19
179994,77652.45
179995,439329.34
179996,53128.977
179997,114543.164
179998,47360.14
179999,61862.67
180000,52747.535
180001,58145.434
180002,156465.34
180003,30504.541
180004,109385.2
180005,30881.916
180006,105808.25
180007,585496.4
180008,42865.39
180009,34811.285
180010,282527.53
180011,1383933.8
180012,278913.22
180013,36611.047
180014,34905.438
180015,161446.7
180016,58308.98
180017,19044.3
180018,34838.754
180019,431053.53
180020,146323.67
180021,51887.734
180022,30248.887
180023,75828.72
180024,158233.45
180025,21599.34
180026,57771.227
180027,155217.92
180028,146245.16
180029,70836.79
180030,23871.637
180031,26714.275
180032,8273.39
180033,502344.56
180034,48664.668
180035,119584.05
180036,60664.996
180037,55167.66
180038,288477.62
180039,63794.33
180040,66861.04
180041,31924.227
180042,97202.78
180043,91950.484
180044,47754.996
180045,56719.816
180046,82656.32
180047,22189.111
180048,123979.38
180049,19629.957
180050,59064.6
180051,50983.234
180052,40487.434
180053,24606.951
180054,97656.15
180055,374704.5
180056,23133.98
180057,618497.75
180058,36525.668
180059,38088.164
180060,32219.71
180061,154879.02
180062,26262.805
180063,22436.92
180064,148393.56
180065,8881.77
180066,35322.05
180067,20820.17
180068,50041.723
180069,16072.012
180070,226845.1
180071,38209.574
180072,183513.86
180073,207262.56
180074,371714.0
180075,34169.6
180076,56898.875
180077,358561.34
180078,23250.525
180079,81890.61
180080,44750.168
180081,68993.336
180082,41855.164
180083,1190611.8
180084,123597.63
180085,14155.587
180086,19053.48
180087,266000.0
180088,92749.34
180089,229237.38
180090,93504.19
180091,117937.1
180092,67569.03
180093,104397.56
180094,34134.54
180095,68355.695
180096,43321.016
180097,46140.39
180098,268019.06
180099,29758.135
180100,50678.098
180101,63635.816
180102,60718.773
180103,58253.805
180104,56007.98
180105,355945.22
180106,39107.934
180107,39419.76
180108,197661.1
180109,14385.698
180110,37261.215
180111,145594.31
180112,89220.31
180113,24853.75
180114,185662.14
180115,341758.72
180116,81587.44
180117,131628.53
180118,349555.1
180119,54353.797
180120,228891.03
180121,46592.535
180122,154558.55
180123,13075.012
180124,141208.67
180125,10417.76
180126,178211.4
180127,451238.88
180128,103702.92
180129,150140.17
180130,148903.81
180131,38922.055
180132,220519.5
180133,59519.36
180134,7080.6714
180135,116956.99
180136,55675.67
180137,123156.88
180138,221527.16
180139,38798.438
180140,255607.77
180141,40540.367
180142,350732.56
180143,47161.656
180144,122016.56
180145,189913.95
180146,315359.56
180147,83641.414
180148,49495.723
180149,109277.78
180150,41488.32
180151,74493.375
180152,200016.11
180153,39563.55
180154,66837.39
180155,450985.9
180156,73833.195
180157,61855.652
180158,56569.996
180159,44212.39
180160,191791.97
180161,270433.56
180162,77127.71
180163,90845.51
180164,18172.26
180165,25812.883
180166,31608.857
180167,151085.16
180168,81232.88
180169,54026.176
180170,65409.418
180171,29399.732
180172,87406.79
180173,24303.582
180174,47630.863
180175,128535.05
180176,27643.572
180177,86863.38
180178,46131.605
180179,49573.94
180180,37530.473
180181,86044.47
180182,24317.035
180183,71897.22
180184,51446.68
180185,245614.81
180186,262961.56
180187,17236.459
180188,56212.79
180189,357903.9
180190,24282.266
180191,66135.945
180192,30406.9
180193,284499.9
180194,80487.5
180195,65754.65
180196,98210.28
180197,60179.152
180198,60816.723
180199,28990.088
180200,33901.363
180201,78585.46
180202,50100.77
180203,323992.6
180204,17069.387
180205,1047037.3
180206,86419.44
180207,49095.88
180208,98575.57
180209,51178.31
180210,252114.3
180211,13409.937
180212,37621.355
180213,10346.811
180214,22784.592
180215,30420.738
180216,12701.68
180217,23357.941
180218,146504.12
180219,118719.414
180220,26595.89
180221,26684.963
180222,77976.445
180223,555625.94
180224,113137.016
180225,39123.0
180226,161820.42
180227,63820.07
180228,34164.55
180229,192125.52
180230,353108.97
180231,42283.605
180232,26046.13
180233,449070.47
180234,237901.39
180235,77720.516
180236,49159.645
180237,111146.91
180238,110792.266
180239,142669.39
180240,89774.805
180241,32624.848
180242,110659.664
180243,17285.191
180244,30598.553
180245,128211.336
180246,41523.75
180247,187539.9
180248,108016.16
180249,31472.625
180250,208037.12
180251,267447.4
180252,231751.64
180253,21704.875
180254,62904.223
180255,44360.055
180256,457670.06
180257,105421.88
180258,103794.266
180259,84677.69
180260,160254.5
180261,19133.77
180262,140809.42
180263,151149.12
180264,315495.66
180265,96738.234
180266,44266.04
180267,111772.84
180268,536578.06
180269,172975.4
180270,668810.94
180271,100641.65
180272,136782.97
180273,357296.88
180274,60198.516
180275,61088.652
180276,13559.961
180277,208559.9
180278,51492.18
180279,35325.652
180280,98561.64
180281,33489.316
180282,23283.725
180283,35092.99
180284,173907.98
180285,293075.4
180286,123572.15
180287,66331.984
180288,48042.5
180289,92746.03
180290,148590.17
180291,142953.45
180292,195094.94
180293,37017.0
180294,29432.398
180295,98436.97
180296,215790.14
180297,235475.89
180298,16252.093
180299,16080.553
180300,32829.63
180301,28030.635
180302,17674.48
180303,74632.984
180304,106404.29
180305,38042.285
180306,65949.266
180307,108704.63
180308,94501.234
180309,9340.963
180310,30954.379
180311,76855.586
180312,6868.636
180313,330609.78
180314,114844.69
180315,61903.527
180316,204792.86
180317,51163.574
180318,25996.6
180319,108785.87
180320,64864.203
180321,18457.85
180322,66934.555
180323,185431.89
180324,406873.16
180325,144891.38
180326,23210.46
180327,7908.305
180328,430130.0
180329,41066.13
180330,57159.49
180331,110107.96
180332,115657.77
180333,22515.682
180334,28908.2
180335,258886.88
180336,30970.549
180337,44427.355
180338,152504.22
180339,203312.47
180340,27853.455
180341,106292.87
180342,29683.885
180343,6856.875
180344,230117.53
180345,2224.8135
180346,84472.33
180347,270417.4
180348,4204.3296
180349,83808.74
180350,398627.16
180351,50943.17
180352,25012.01
180353,25598.592
180354,40234.66
180355,64632.836
180356,19882.883
180357,94469.77
180358,109273.04
180359,165741.05
180360,34474.25
180361,40167.953
180362,399993.9
180363,410.34024
180364,63429.03
180365,340485.88
180366,23529.475
180367,597.19403
180368,50318.312
180369,49269.863
180370,11951.31
180371,129682.945
180372,34261.95
180373,227549.52
180374,358206.38
180375,199266.28
180376,111111.69
180377,67310.96
180378,619214.9
180379,24045.541
180380,43930.32
180381,65464.594
180382,229891.19
180383,169026.22
180384,210689.8
180385,10252.1
180386,232388.05
180387,198034.12
180388,37114.45
180389,41890.58
180390,181062.9
180391,39531.363
180392,212384.16
180393,56104.594
180394,61065.426
180395,65416.836
180396,64989.004
180397,385628.5
180398,493201.84
180399,6201.5293
180400,32625.326
180401,18520.63
180402,20607.074
180403,23125.355
180404,33506.906
180405,43890.027
180406,19716.387
180407,98070.336
180408,65045.293
180409,220501.3
180410,177421.38
180411,473472.38
180412,273217.38
180413,36550.934
180414,64769.92
180415,193367.88
180416,6980.0938
180417,334127.94
180418,318221.72
180419,27376.832
180420,36315.48
180421,45954.902
180422,245044.48
180423,160908.56
180424,144841.03
180425,4031.46
180426,165998.23
180427,28066.176
180428,189490.83
180429,905197.75
180430,87841.14
180431,9579.848
180432,100501.01
180433,73111.67
180434,92785.25
180435,51163.492
180436,251701.5
180437,37838.477
180438,32213.795
180439,68999.14
180440,187787.64
180441,33105.07
180442,108150.97
180443,18588.738
180444,112525.914
180445,21759.87
180446,17195.045
180447,4154.331
180448,28017.191
180449,12557.225
180450,26673.523
180451,225389.83
180452,86475.74
180453,241015.56
180454,146579.2
180455,360296.03
180456,147535.08
180457,21942.822
180458,95791.88
180459,16108.978
180460,133531.12
180461,8359.851
180462,30143.174
180463,25012.355
180464,30325.102
180465,87567.47
180466,34021.953
180467,49568.06
180468,24320.668
180469,36530.223
180470,43905.53
180471,39132.258
180472,16239.881
180473,72853.58
180474,34974.598
180475,11620.317
180476,37325.016
180477,108168.9
180478,56937.336
180479,51058.7
180480,59859.57
180481,179951.77
180482,917232.2
180483,683139.7
180484,96199.45
180485,91490.805
180486,469819.7
180487,224560.77
180488,57631.215
180489,202971.17
180490,21146.807
180491,4002.6226
180492,80514.05
180493,233090.0
180494,28986.553
180495,64764.527
180496,17500.373
180497,232483.14
180498,60318.49
180499,25568.129
180500,22839.027
180501,27349.498
180502,137957.86
180503,89661.87
180504,49542.06
180505,10153.003
180506,9771.479
180507,110629.305
180508,416721.28
180509,151247.44
180510,182028.05
180511,110041.21
180512,90763.34
180513,32362.066
180514,69732.29
180515,28577.217
180516,23333.574
180517,8198.533
180518,64866.703
180519,49954.46
180520,111680.3
180521,65153.125
180522,44506.016
180523,6312.9375
180524,110654.375
180525,12307.362
180526,12340.476
180527,8025.685
180528,14283.274
180529,56203.19
180530,72270.98
180531,15082.8
180532,66120.81
180533,88488.23
180534,342056.2
180535,47984.53
180536,47258.977
180537,49256.47
180538,12004.284
180539,159669.97
180540,59676.383
180541,144380.64
180542,5881.0923
180543,13501.089
180544,227668.02
180545,53981.59
180546,94883.18
180547,207342.67
180548,46208.54
180549,76609.805
180550,76081.21
180551,44496.855
180552,152507.81
180553,117152.81
180554,15213.767
180555,50198.71
180556,48539.254
180557,39345.88
180558,25891.412
180559,119526.89
180560,11423.793
180561,109210.695
180562,48263.062
180563,45301.266
180564,9478.165
180565,28102.525
180566,23119.734
180567,10694.883
180568,99284.97
180569,46250.863
180570,143674.66
180571,1026196.06
180572,273468.78
180573,18221.031
180574,50350.688
180575,33253.883
180576,66507.06
180577,92009.27
180578,225680.27
180579,524609.06
180580,23423.49
180581,118631.75
180582,31043.664
180583,131888.16
180584,95936.19
180585,45797.055
180586,146805.62
180587,30989.107
180588,33412.633
180589,32291.049
180590,46929.51
180591,29584.514
180592,186437.05
180593,65762.38
180594,39086.4
180595,563821.94
180596,125633.65
180597,85365.26
180598,54733.62
180599,241855.08
180600,130570.87
180601,60658.85
180602,26513.63
180603,14398.622
180604,42824.746
180605,22472.28
180606,181561.14
180607,40701.016
180608,56522.754
180609,135815.22
180610,312916.38
180611,98238.93
180612,41696.55
180613,345899.75
180614,62761.785
180615,104120.79
180616,59019.254
180617,279298.0
180618,81624.74
180619,56650.37
180620,100861.16
180621,10557.993
180622,52729.79
180623,29766.89
180624,15799.715
180625,24288.555
180626,116228.64
180627,157327.95
180628,20392.88
180629,98606.18
180630,26719.385
180631,122769.36
180632,60406.934
180633,175335.77
180634,144307.9
180635,38210.53
180636,183819.58
180637,29577.22
180638,85029.445
180639,23831.426
180640,30959.389
180641,68331.51
180642,74020.45
180643,43914.96
180644,86190.23
180645,564.52167
180646,37404.395
180647,65644.984
180648,203978.73
180649,524415.75
180650,98876.38
180651,29228.73
180652,312389.53
180653,48294.746
180654,45117.973
180655,41350.69
180656,38105.02
180657,5963.1665
180658,240714.03
180659,70500.305
180660,323113.6
180661,180283.23
180662,30818.936
180663,14208.701
180664,505676.94
180665,40403.84
180666,213401.1
180667,21743.404
180668,122369.125
180669,9543.581
180670,14464.551
180671,74666.97
180672,11930.522
180673,86148.34
180674,65768.586
180675,82035.766
180676,36016.266
180677,223881.44
180678,39378.76
180679,51241.23
180680,42295.414
180681,4100.5195
180682,28306.174
180683,80052.53
180684,8043.3765
180685,102891.836
180686,34381.305
180687,81568.79
180688,39244.246
180689,136772.69
180690,854679.75
180691,24506.316
180692,9823.28
180693,189418.98
180694,217704.84
180695,46792.06
180696,243691.9
180697,126983.71
180698,152927.12
180699,66201.41
180700,26869.043
180701,16895.83
180702,73718.01
180703,61366.86
180704,99006.09
180705,13606.297
180706,-650.53925
180707,60159.18
180708,53982.613
180709,52770.78
180710,11047.808
180711,3972.8171
180712,208229.14
180713,630845.56
180714,71234.9
180715,10307.957
180716,31558.197
180717,110612.63
180718,754342.1
180719,17760.404
180720,72285.16
180721,55741.305
180722,23333.918
180723,71148.14
180724,312053.53
180725,143511.19
180726,103729.22
180727,1305194.1
180728,46384.707
180729,186912.95
180730,314399.9
180731,31451.307
180732,34309.78
180733,76311.1
180734,45737.723
180735,258359.98
180736,3790.9526
180737,99855.21
180738,96063.4
180739,49293.848
180740,53830.855
180741,51674.56
180742,274006.4
180743,47009.484
180744,391666.53
180745,38137.84
180746,154213.39
180747,294686.16
180748,23889.332
180749,62155.047
180750,64991.344
180751,27817.67
180752,315310.44
180753,27206.463
180754,32114.066
180755,46172.227
180756,24965.387
180757,36552.07
180758,250469.08
180759,679088.25
180760,39938.035
180761,28566.604
180762,38902.438
180763,44919.81
180764,22468.064
180765,51742.35
180766,41279.48
180767,35760.824
180768,58636.668
180769,56667.17
180770,3616.433
180771,47500.79
180772,572388.7
180773,289111.22
180774,38243.32
180775,50378.71
180776,42288.234
180777,10293.043
180778,56617.79
180779,7486.092
180780,20360.059
180781,25576.49
180782,143527.48
180783,89424.875
180784,172363.34
180785,175913.67
180786,58094.285
180787,48632.54
180788,156313.4
180789,61722.555
180790,29184.97
180791,43385.832
180792,25356.574
180793,31622.805
180794,140665.8
180795,24772.383
180796,115766.68
180797,64754.297
180798,297936.6
180799,86498.61
180800,69669.21
180801,50657.05
180802,300699.62
180803,57478.52
180804,119311.51
180805,45888.77
180806,56921.516
180807,33436.51
180808,112006.66
180809,343687.38
180810,542640.44
180811,4494.5996
180812,46614.484
180813,133676.4
180814,37420.523
180815,378902.12
180816,212720.69
180817,38357.234
180818,94157.56
180819,321421.56
180820,69486.34
180821,448965.25
180822,26335.863
180823,22246.926
180824,33189.617
180825,18710.994
180826,243861.4
180827,51918.465
180828,33164.688
180829,52396.41
180830,151414.95
180831,24322.441
180832,10419.308
180833,84290.87
180834,68586.17
180835,44731.125
180836,96614.56
180837,25299.762
180838,38055.74
180839,12580.341
180840,30095.016
180841,30553.885
180842,13766.266
180843,234650.89
180844,401591.62
180845,356867.28
180846,99655.98
180847,44462.152
180848,49858.953
180849,75952.06
180850,241729.81
180851,136366.81
180852,79445.88
180853,56521.37
180854,41740.383
180855,50467.543
180856,112431.555
180857,5439.95
180858,6044.3867
180859,49700.008
180860,119057.35
180861,79053.61
180862,307686.9
180863,26322.629
180864,242925.22
180865,38077.395
180866,23866.37
180867,78300.73
180868,404709.72
180869,34654.95
180870,445107.03
180871,195806.2
180872,34935.805
180873,73423.62
180874,19357.982
180875,23191.955
180876,3626.456
180877,16545.223
180878,64891.883
180879,17510.129
180880,37119.35
180881,804853.0
180882,11759.167
